s_id,semester,leave_school_name,leave_dept_name,degree_now,第一題,第二題,第三題,第四題,第五題,第六題,第七題,第八題,第九題,第十題,第10題,第十一題,第11題,第十二題
d13a4ad56c12ff8b13db09e6f6677c67,103,生醫理工學院,生醫科學與工程學系生物醫學工程碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,NULL,境內_彰化縣*:*,準備考試_國內研究所*:*,NULL,校外業界實習*:*,跨領域整合能力*:*,NULL,其他_(請敘明)__*:*,NULL,社會及行為科學門*:*
d13f8f42d1663f2157cee5e861a616af,101,理學院,化學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,企劃 /行銷部門*:*,是*:*,住宿及餐飲業 (I)*:*,"約新臺幣37,001元至40,000元*:*",境內_南投縣*:*,NULL,NULL,語言學習*:*建立同學及老師人脈*:*,NULL,外語能力*:*溝通表達能力*:*團隊合作能力*:*,溝通表達能力*:*團隊合作能力*:*,不符合*:*,商業及管理學門*:*
d155028c2110d6ec1a96113f12b1d61e,101,資訊電機學院,資訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊部門*:*,否*:*,製造業 (C)*:*,"約新臺幣49,001元至52,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*校內實務課程*:*,NULL,問題解決能力*:*溝通表達能力*:*持續學習能力*:*,問題解決能力*:*持續學習能力*:*溝通表達能力*:*,非常符合*:*,電算機學門*:*
d19f1d2765da10a9b4e7e9f85b58ca8a,101,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,"約新臺幣60,001元至65,000元*:*",境內_新竹縣*:*,NULL,NULL,校內實務課程*:*社團活動*:*校外業界實習*:*,NULL,人際互動能力*:*問題解決能力*:*團隊合作能力*:*,溝通表達能力*:*持續學習能力*:*,不符合*:*,商業及管理學門*:*
d1a15336ee7ff4191117d172c1779119,101,資訊電機學院,網路學習科技研究所碩士班,碩士班,全職工作_非營利機構*:*,研發 /開發部門*:*,否*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹縣*:*,NULL,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*,NULL,團隊合作能力*:*溝通表達能力*:*問題解決能力*:*,工作紀律、責任感及時間管理能力*:*資訊科技應用能力*:*,尚可*:*,電算機學門*:*
d1a5929319d3dd6956ff2aeb1d7ddca7,103,資訊電機學院,電機工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,其他部門（請敘明）*:*,否*:*,製造業 (C)*:*,NULL,境內_台南市*:*,準備考試_出國留學*:*,NULL,社團活動*:*,問題解決能力*:*,NULL,創新能力*:*資訊科技應用能力*:*外語能力*:*,NULL,設計學門*:*商業及管理學門*:*社會及行為科學門*:*
d1c6b341a15660be62c03dbb0a2a528f,101,理學院,物理學系碩士班,碩士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,NULL,在升學中或進修中*:*,NULL,NULL,NULL,外語能力*:*,問題解決能力*:*,NULL,沒有進修需求*:*
d1de0dddea6641e166b556e424b8ffdf,101,資訊電機學院,電機工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣100,001元至110,000元*:*",境內_新竹縣*:*,NULL,NULL,校內實務課程*:*建立同學及老師人脈*:*專業知識、知能傳授*:*,NULL,問題解決能力*:*溝通表達能力*:*創新能力*:*,人際互動能力*:*其他*:*,符合*:*,沒有進修需求*:*
d1dfbd1c5397a24ba492ff2c88081f8b,100,資訊電機學院,電機工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣49,001元至52,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*語言學習*:*,NULL,工作紀律、責任感及時間管理能力*:*團隊合作能力*:*溝通表達能力*:*,人際互動能力*:*工作紀律、責任感及時間管理能力*:*外語能力*:*,符合*:*,商業及管理學門*:*
d1e05df2877f47364f3b41839e982efe,100,文學院,歷史研究所碩士班,碩士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,"約新臺幣55,001元至60,000元*:*",境內_苗栗縣*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,領導能力*:*溝通表達能力*:*,其他*:*,非常符合*:*,電算機學門*:*
d20875ff7b1254d7fc913c227be25d88,100,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,"約新臺幣70,001元至75,000元*:*",境內_桃園市*:*,NULL,NULL,語言學習*:*,NULL,問題解決能力*:*持續學習能力*:*溝通表達能力*:*,外語能力*:*跨領域整合能力*:*工作紀律、責任感及時間管理能力*:*,不符合*:*,人文學門*:*
d214a22e9565d5e3ce8db76159c00538,100,理學院,光電科學與工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,"約新臺幣46,001元至49,000元*:*",境內_新北市*:*,NULL,NULL,建立同學及老師人脈*:*社團活動*:*專業知識、知能傳授*:*,NULL,工作紀律、責任感及時間管理能力*:*外語能力*:*資訊科技應用能力*:*,人際互動能力*:*,尚可*:*,電算機學門*:*
d221d0276591221854c79e9c8b0220b6,101,資訊電機學院,電機工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,人際互動能力*:*外語能力*:*持續學習能力*:*,人際互動能力*:*溝通表達能力*:*團隊合作能力*:*,符合*:*,醫藥衛生學門*:*
d25313802e68e8ea0251d01b9d7d41d4,101,管理學院,資訊管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊部門*:*,否*:*,製造業 (C)*:*,"約新臺幣100,001元至110,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,NULL,資訊科技應用能力*:*溝通表達能力*:*工作紀律、責任感及時間管理能力*:*,問題解決能力*:*資訊科技應用能力*:*,符合*:*,電算機學門*:*
d2c1fc11e8091d72c6f71cb67c3b61f3,103,資訊電機學院,電機工程學系,學士班,目前非就業中（請跳答第7題後，再跳答第10、11、12題）*:*,NULL,NULL,NULL,NULL,NULL,NULL,非常有幫助*:*,NULL,NULL,NULL,外語能力*:*溝通表達能力*:*,NULL,社會及行為科學門*:*
d2ed1c622a78234a30e336c546553fc6,100,管理學院,企業管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,財務 /會計 部門*:*,否*:*,醫療保健及社會工作服務業 (Q)*:*,"約新臺幣60,001元至65,000元*:*",境內_台北市*:*,NULL,NULL,校內實務課程*:*校外業界實習*:*專業知識、知能傳授*:*,NULL,資訊科技應用能力*:*外語能力*:*跨領域整合能力*:*,外語能力*:*資訊科技應用能力*:*,符合*:*,電算機學門*:*
d2fd379fd0c1db0069ed34c36d89c059,101,管理學院,經濟學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,客服部門*:*,否*:*,運輸及倉儲業 (H)*:*,"約新臺幣31,001元至34,000元*:*",境內_桃園市*:*,NULL,NULL,建立同學及老師人脈*:*,NULL,跨領域整合能力*:*,外語能力*:*,尚可*:*,人文學門*:*
d30b05ced9b8f34412fb89a7f633fd04,100,理學院,光電科學與工程學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,住宿及餐飲業 (I)*:*,"約新臺幣49,001元至52,000元*:*",境內_新北市*:*,NULL,NULL,其他訓練*:*,NULL,人際互動能力*:*持續學習能力*:*溝通表達能力*:*,人際互動能力*:*溝通表達能力*:*持續學習能力*:*,不符合*:*,工程學門*:*
d31fd5b5354076d8918782f0128945d4,100,理學院,物理學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,NULL,在升學中或進修中*:*,NULL,NULL,NULL,領導能力*:*溝通表達能力*:*跨領域整合能力*:*,持續學習能力*:*團隊合作能力*:*問題解決能力*:*,NULL,自然科學門*:*
d324cb3da0743bf8a464723f4c01a77b,103,工學院,土木工程學系碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,業務部門*:*,否*:*,公共行政及國防、強制性社會安全 (O)*:*,NULL,境內_苗栗縣*:*,準備考試_國內研究所*:*,NULL,建立同學及老師人脈*:*,溝通表達能力*:*,NULL,團隊合作能力*:*溝通表達能力*:*工作紀律、責任感及時間管理能力*:*,NULL,社會及行為科學門*:*教育學門*:*商業及管理學門*:*
d32ca965a09540e60fad56158a1d2708,101,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣55,001元至60,000元*:*",境內_新竹縣*:*,NULL,NULL,專業知識、知能傳授*:*校內實務課程*:*社團活動*:*,NULL,問題解決能力*:*持續學習能力*:*溝通表達能力*:*,資訊科技應用能力*:*團隊合作能力*:*人際互動能力*:*,符合*:*,電算機學門*:*
d33ba9ca056278464eeb6c8d26f90710,101,文學院,中國文學系,學士班,部分工時_自由工作者(以接案維生，或個人服務，如幫忙排隊…)*:*部分工時_請問您1週工作時數約_小時*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,"約新臺幣22,000元以下*:*",境內_台北市*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,問題解決能力*:*跨領域整合能力*:*持續學習能力*:*,持續學習能力*:*工作紀律、責任感及時間管理能力*:*領導能力*:*,符合*:*,社會及行為科學門*:*
d3728abd5ce10d7cd10e05d969fc9b48,101,工學院,土木工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,"約新臺幣55,001元至60,000元*:*",境內_台中市*:*,NULL,NULL,語言學習*:*,NULL,外語能力*:*持續學習能力*:*溝通表達能力*:*,問題解決能力*:*,尚可*:*,其他學門*:*
d38b27ea983a2cb9b4a320f81718b742,103,工學院,機械工程學系,學士班,全職工作_政府部門（含職業軍人）*:*,其他部門（請敘明）*:*,否*:*,運輸及倉儲業 (H)*:*,NULL,境內_嘉義縣*:*,服役中或等待服役中*:*,NULL,校內實務課程*:*,溝通表達能力*:*,NULL,資訊科技應用能力*:*持續學習能力*:*工作紀律、責任感及時間管理能力*:*,NULL,商業及管理學門*:*
d39b1bcf44dcd4287e7c1466c9a76318,101,資訊電機學院,電機工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,"約新臺幣75,001元至80,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*校內實務課程*:*,NULL,持續學習能力*:*問題解決能力*:*溝通表達能力*:*,問題解決能力*:*資訊科技應用能力*:*,非常符合*:*,電算機學門*:*
d3acad63aa023daf271d8d0dbda1aa67,100,地球科學學院,應用地質研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣43,001元至46,000元*:*",境內_台南市*:*,NULL,NULL,校內實務課程*:*建立同學及老師人脈*:*專業知識、知能傳授*:*,NULL,問題解決能力*:*持續學習能力*:*,人際互動能力*:*溝通表達能力*:*問題解決能力*:*,非常符合*:*,工程學門*:*
d3b6020ee17b63742a055b40dd6c4507,100,理學院,光電科學與工程學系碩士在職專班,碩士在職專班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,"約新臺幣55,001元至60,000元*:*",境內_桃園市*:*,NULL,NULL,專業知識、知能傳授*:*校內實務課程*:*建立同學及老師人脈*:*,NULL,問題解決能力*:*創新能力*:*溝通表達能力*:*,問題解決能力*:*溝通表達能力*:*創新能力*:*,符合*:*,商業及管理學門*:*
d3bac6bf55c5c365208944863871a39a,103,工學院,化學工程與材料工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,品保部門*:*,是_請問管理人數為___人*:*,製造業 (C)*:*,NULL,境內_南投縣*:*,準備考試_其他*:*,NULL,校內實務課程*:*,外語能力*:*問題解決能力*:*持續學習能力*:*,NULL,問題解決能力*:*持續學習能力*:*溝通表達能力*:*,NULL,商業及管理學門*:*教育學門*:*設計學門*:*
d3d75069f535dfa4832dc8badcac71fc,101,管理學院,產業經濟研究所碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,稽核部門*:*,是*:*,製造業 (C)*:*,"約新臺幣80,001元至85,000元*:*",境內_桃園市*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,工作紀律、責任感及時間管理能力*:*問題解決能力*:*持續學習能力*:*,持續學習能力*:*問題解決能力*:*創新能力*:*,符合*:*,法律學門*:*
d3e4e341f0705540734ac8095f77c851,101,管理學院,人力資源管理研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,人力資源 /培訓 部門*:*,否*:*,批發及零售業 (G)*:*,"約新臺幣46,001元至49,000元*:*",境內_台北市*:*,NULL,NULL,校內實務課程*:*建立同學及老師人脈*:*專業知識、知能傳授*:*,NULL,問題解決能力*:*溝通表達能力*:*外語能力*:*,團隊合作能力*:*持續學習能力*:*問題解決能力*:*,非常符合*:*,人文學門*:*
d3ef2eeed1aae3dcf4e6fec7060fd4bb,103,工學院,化學工程與材料工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,NULL,境內_台南市*:*,NULL,NULL,校內實務課程*:*,工作紀律、責任感及時間管理能力*:*團隊合作能力*:*創新能力*:*,NULL,人際互動能力*:*問題解決能力*:*外語能力*:*,NULL,自然科學門*:*設計學門*:*
d405c08121e759f4e4c7f938f9ef704c,101,管理學院,經濟學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,NULL,準備考試_國內研究所*:*,NULL,NULL,NULL,持續學習能力*:*溝通表達能力*:*人際互動能力*:*,其他*:*,NULL,藝術學門*:*
d423f2e39375cd27962a16ea2f77708c,101,管理學院,企業管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,NULL,建立同學及老師人脈*:*,NULL,持續學習能力*:*溝通表達能力*:*問題解決能力*:*,人際互動能力*:*,尚可*:*,商業及管理學門*:*
d426801d6a96d496bb10d493a8fab46a,103,資訊電機學院,電機工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,NULL,境內_屏東縣*:*,準備考試_公務人員*:*,NULL,專業知識、知能傳授*:*,溝通表達能力*:*人際互動能力*:*外語能力*:*,NULL,團隊合作能力*:*跨領域整合能力*:*工作紀律、責任感及時間管理能力*:*,NULL,藝術學門*:*商業及管理學門*:*社會及行為科學門*:*
d43c33085bff3e1aae8d874d14ced071,101,管理學院,企業管理學系博士班,博士班,全職工作_企業（包括民營企業或國營企業…等）*:*,財務 /會計 部門*:*,是*:*,製造業 (C)*:*,"約新臺幣85,001元至90,000元*:*",境內_新竹縣*:*,NULL,NULL,校內實務課程*:*專業知識、知能傳授*:*參與國際交流活動*:*,NULL,溝通表達能力*:*創新能力*:*問題解決能力*:*,問題解決能力*:*溝通表達能力*:*創新能力*:*,非常符合*:*,沒有進修需求*:*
d455b5f1c3a48346ff6401d14d8726f5,101,管理學院,資訊管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣60,001元至65,000元*:*",境內_台北市*:*,NULL,NULL,校外業界實習*:*,NULL,外語能力*:*資訊科技應用能力*:*,其他*:*,不符合*:*,沒有進修需求*:*
d46c062bbf84d6fc317e74ff44bc4ccd,100,管理學院,財務金融學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,NULL,在升學中或進修中*:*,NULL,NULL,NULL,外語能力*:*資訊科技應用能力*:*,團隊合作能力*:*外語能力*:*,NULL,商業及管理學門*:*
d49090e29acd7c69bbffdb5276703df7,103,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,是_請問管理人數為___人*:*,製造業 (C)*:*,NULL,境內_新竹市*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_工作地點不適合*:*,NULL,建立同學及老師人脈*:*,資訊科技應用能力*:*問題解決能力*:*,NULL,團隊合作能力*:*創新能力*:*跨領域整合能力*:*,NULL,社會及行為科學門*:*
d4b53ed710ee65800b8c6f1e657e869d,100,地球科學學院,大氣物理研究所碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,其他部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣40,001元至43,000元*:*",境內_台北市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*擔任研究或教學助理*:*,NULL,跨領域整合能力*:*問題解決能力*:*,問題解決能力*:*工作紀律、責任感及時間管理能力*:*,非常符合*:*,電算機學門*:*
d4bf7fe39c87a32f2b41f6b70af03a73,103,資訊電機學院,電機工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,其他部門（請敘明）*:*,否*:*,製造業 (C)*:*,NULL,境內_雲林縣*:*,準備考試_證照*:*,NULL,建立同學及老師人脈*:*,溝通表達能力*:*持續學習能力*:*,NULL,人際互動能力*:*工作紀律、責任感及時間管理能力*:*溝通表達能力*:*,NULL,藝術學門*:*法律學門*:*
d4c9163ced0efd99d4762ecbd942e341,103,文學院,英美語文學系碩士班,碩士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,NULL,境內_雲林縣*:*,準備考試_出國留學*:*,NULL,專業知識、知能傳授*:*,溝通表達能力*:*創新能力*:*外語能力*:*,NULL,人際互動能力*:*溝通表達能力*:*持續學習能力*:*,NULL,教育學門*:*生命科學門*:*藝術學門*:*
d4d219a4770ee9cfa4c2b7a6272f700f,103,管理學院,經濟學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,採購部門*:*,否*:*,批發及零售業 (G)*:*,NULL,境內_澎湖縣*:*,NULL,NULL,建立同學及老師人脈*:*,溝通表達能力*:*持續學習能力*:*問題解決能力*:*,NULL,持續學習能力*:*工作紀律、責任感及時間管理能力*:*外語能力*:*,NULL,人文學門*:*設計學門*:*教育學門*:*
d4d288669c425deaf91ad92cd7f371a4,100,管理學院,資訊管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,否*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣46,001元至49,000元*:*",境內_台北市*:*,NULL,NULL,語言學習*:*社團活動*:*專業知識、知能傳授*:*,NULL,人際互動能力*:*溝通表達能力*:*外語能力*:*,外語能力*:*溝通表達能力*:*人際互動能力*:*,符合*:*,社會及行為科學門*:*
d4d5a0f4dfbbf9d61b4adca18690ebc1,100,資訊電機學院,資訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,"約新臺幣150,001元至170,000元*:*",境內_新竹縣*:*,NULL,NULL,專業知識、知能傳授*:*校內實務課程*:*,NULL,團隊合作能力*:*溝通表達能力*:*問題解決能力*:*,問題解決能力*:*溝通表達能力*:*領導能力*:*,尚可*:*,商業及管理學門*:*
d4d7d5ebbe330b0757f87cc0ab90c892,103,資訊電機學院,電機工程學系博士班,博士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,是_請問管理人數為___人*:*,教育業 (P)*:*,NULL,境內_金門縣*:*,準備考試_出國留學*:*,NULL,專業知識、知能傳授*:*,資訊科技應用能力*:*溝通表達能力*:*人際互動能力*:*,NULL,問題解決能力*:*工作紀律、責任感及時間管理能力*:*跨領域整合能力*:*,NULL,社會及行為科學門*:*傳播學門*:*自然科學門*:*
d4eadea8fdb3f4603ee04b90057f4391,101,管理學院,企業管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,財務 /會計 部門*:*,否*:*,金融及保險業 (K)*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,跨領域整合能力*:*,團隊合作能力*:*,非常符合*:*,商業及管理學門*:*
d4f8c15f6afb6bd825cd671c3cca368f,101,管理學院,經濟學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,其他部門*:*,否*:*,運輸及倉儲業 (H)*:*,"約新臺幣210,001元以上*:*",境內_桃園市*:*,NULL,NULL,社團活動*:*,NULL,外語能力*:*持續學習能力*:*人際互動能力*:*,人際互動能力*:*團隊合作能力*:*領導能力*:*,非常不符合*:*,沒有進修需求*:*
d510990444312cad44ccfc2647122da3,103,管理學院,工業管理研究所碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,是_請問管理人數為___人*:*,製造業 (C)*:*,NULL,境內_台南市*:*,準備考試_出國留學*:*,NULL,建立同學及老師人脈*:*,持續學習能力*:*溝通表達能力*:*,NULL,工作紀律、責任感及時間管理能力*:*人際互動能力*:*跨領域整合能力*:*,NULL,商業及管理學門*:*社會及行為科學門*:*藝術學門*:*
d54eaeeefa9832c28b536a18b9af6d82,101,工學院,營建管理研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,營建工程業 (F)*:*,"約新臺幣46,001元至49,000元*:*",境內_台北市*:*,NULL,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*校內實務課程*:*,NULL,人際互動能力*:*溝通表達能力*:*外語能力*:*,問題解決能力*:*資訊科技應用能力*:*持續學習能力*:*,非常符合*:*,設計學門*:*
d556f17541563ff888f8da0b9b57b6df,101,文學院,中國文學系碩士在職專班,碩士在職專班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,"約新臺幣70,001元至75,000元*:*",境內_桃園市*:*,NULL,NULL,專業知識、知能傳授*:*校內實務課程*:*,NULL,創新能力*:*人際互動能力*:*溝通表達能力*:*,溝通表達能力*:*工作紀律、責任感及時間管理能力*:*人際互動能力*:*,非常符合*:*,沒有進修需求*:*
d56333224b2067f48bf86049cbc6f39e,103,工學院,機械工程學系博士班,博士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,是_請問管理人數為___人*:*,製造業 (C)*:*,NULL,境外，(請填報工作國家別)_歐洲*:*,NULL,NULL,專業知識、知能傳授*:*,創新能力*:*外語能力*:*,NULL,創新能力*:*團隊合作能力*:*跨領域整合能力*:*,NULL,商業及管理學門*:*人文學門*:*教育學門*:*
d564d0656ebb66293d6e4ee4f34b9d8e,100,管理學院,人力資源管理研究所碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,人力資源 /培訓 部門*:*,否*:*,運輸及倉儲業 (H)*:*,"約新臺幣65,001元至70,000元*:*",境內_台北市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*校內實務課程*:*,NULL,持續學習能力*:*跨領域整合能力*:*人際互動能力*:*,資訊科技應用能力*:*持續學習能力*:*問題解決能力*:*,非常符合*:*,法律學門*:*
d573899532bdf72d27cdbd49d50a84c8,103,管理學院,資訊管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,否*:*,製造業 (C)*:*,NULL,境內_台中市*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_沒有工作機會*:*,NULL,專業知識、知能傳授*:*,創新能力*:*外語能力*:*溝通表達能力*:*,NULL,溝通表達能力*:*跨領域整合能力*:*資訊科技應用能力*:*,NULL,法律學門*:*自然科學門*:*社會及行為科學門*:*
d575504b8eb5e7826e8f2044f96f721a,101,理學院,光電科學與工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣43,001元至46,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,NULL,問題解決能力*:*創新能力*:*跨領域整合能力*:*,資訊科技應用能力*:*,符合*:*,電算機學門*:*
d58a4ccfe1102d80e377ff068f817385,101,管理學院,企業管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,人力資源 /培訓 部門*:*,否*:*,製造業 (C)*:*,"約新臺幣46,001元至49,000元*:*",境內_台中市*:*,NULL,NULL,建立同學及老師人脈*:*校內實務課程*:*專業知識、知能傳授*:*,NULL,跨領域整合能力*:*問題解決能力*:*資訊科技應用能力*:*,溝通表達能力*:*人際互動能力*:*團隊合作能力*:*,非常符合*:*,電算機學門*:*
d58f6d128acf91183a72d24d24726101,103,工學院,環境工程研究所碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,是_請問管理人數為___人*:*,電力及燃氣供應業 (D)*:*,NULL,境內_澎湖縣*:*,服役中或等待服役中*:*,NULL,專業知識、知能傳授*:*,溝通表達能力*:*持續學習能力*:*,NULL,溝通表達能力*:*資訊科技應用能力*:*外語能力*:*,NULL,藝術學門*:*教育學門*:*
d598bd24d02a842d10e4f4c09e7b462e,100,文學院,歷史研究所碩士在職專班,碩士在職專班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,"約新臺幣60,001元至65,000元*:*",境內_桃園市*:*,NULL,NULL,建立同學及老師人脈*:*校內實務課程*:*專業知識、知能傳授*:*,NULL,工作紀律、責任感及時間管理能力*:*團隊合作能力*:*問題解決能力*:*,溝通表達能力*:*持續學習能力*:*工作紀律、責任感及時間管理能力*:*,不符合*:*,人文學門*:*
d5a2cf242267a56da20f8e9c14856deb,101,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,"約新臺幣52,001元至55,000元*:*",境內_新北市*:*,NULL,NULL,校內實務課程*:*,NULL,人際互動能力*:*持續學習能力*:*溝通表達能力*:*,外語能力*:*問題解決能力*:*,符合*:*,電算機學門*:*
d5a3942868c13934ecfeb387c5476ce7,103,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,NULL,境內_雲林縣*:*,準備考試_出國留學*:*,NULL,校內實務課程*:*,溝通表達能力*:*,NULL,問題解決能力*:*創新能力*:*,NULL,法律學門*:*
d5a69f25b9e776a03459746d6f60b21a,103,文學院,歷史研究所碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,其他部門（請敘明）*:*,否*:*,藝術、娛樂及休閒服務業 (R)*:*,NULL,境內_雲林縣*:*,服役中或等待服役中*:*,NULL,校內實務課程*:*,外語能力*:*溝通表達能力*:*創新能力*:*,NULL,人際互動能力*:*持續學習能力*:*溝通表達能力*:*,NULL,教育學門*:*藝術學門*:*社會及行為科學門*:*
